date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact
2017-07-09,shot,gun,31.0,M,W,Los Angeles,AZ,False,attack,Car,False,-118.914,35.296,True
2019-09-08,shot,undetermined,40.0,M,H,Chicago,NM,False,undetermined,Other,False,-91.934,34.95,True
2018-05-01,shot,gun,25.0,M,B,Los Angeles,TX,False,attack,Not fleeing,False,-93.244,44.962,True
2017-10-20,shot,gun,36.0,M,W,Columbus,KS,True,attack,Not fleeing,False,-82.465,36.377,True
2020-10-20,shot,gun,27.0,M,W,Phoenix,FL,True,attack,Not fleeing,False,-117.29,34.108,True
2015-03-20,shot,gun,22.0,M,W,Los Angeles,CO,False,attack,Car,False,-73.528,41.114,True
2015-06-17,shot,gun,52.0,M,W,Los Angeles,PA,False,attack,Car,False,-84.806,32.049,True
2015-09-27,shot,unarmed,20.0,M,H,Los Angeles,CO,True,attack,Not fleeing,False,-77.027,38.983,True
2016-06-26,shot,railroad spikes,28.0,M,W,Los Angeles,LA,False,attack,Not fleeing,False,-112.042,33.085,True
2021-10-13,shot,gun,29.0,M,H,San Antonio,NY,False,attack,Not fleeing,True,-97.756,30.198,True
2021-01-10,shot,gun,56.0,M,B,Los Angeles,LA,True,undetermined,Car,False,-96.357,36.122,True
2021-01-05,shot,gun,44.0,M,B,Los Angeles,PA,False,attack,Not fleeing,False,-118.143,33.803,True
2020-06-28,shot,gun,18.0,M,W,Chattanooga,AK,False,other,Not fleeing,False,-118.365,33.987,True
2021-06-24,shot,gun,42.0,M,B,Las Vegas,MD,True,attack,Foot,False,-93.629,47.263,True
2017-01-18,shot,gun,34.0,M,W,Phoenix,CA,False,attack,Not fleeing,False,-87.576,41.766,True
2022-09-23,shot,gun,40.0,M,H,Lincoln,HI,False,attack,Not fleeing,False,-82.323,34.902,True
2018-04-24,shot,,43.0,M,B,Phoenix,CA,False,undetermined,Car,False,-92.407,31.346,True
2021-04-13,shot,undetermined,38.0,M,W,Phoenix,GA,False,undetermined,Not fleeing,False,-73.12,41.219,True
2015-03-16,shot,gun,21.0,M,H,Los Angeles,AZ,False,attack,Car,False,-121.56,39.65,True
2018-03-29,shot,gun,16.0,M,B,Bakersfield,WI,True,attack,Not fleeing,True,-119.805,36.733,True
2019-04-03,shot,gun,45.0,M,B,Phoenix,GA,False,attack,Not fleeing,True,-122.169,47.419,True
2018-12-25,shot,gun,26.0,M,W,Houston,OK,False,attack,Not fleeing,False,-77.848,40.786,True
2016-04-02,shot,gun,49.0,M,W,Los Angeles,AZ,True,attack,Not fleeing,False,-118.219,33.828,True
2019-02-14,shot,gun,23.0,M,H,Los Angeles,CO,False,attack,Not fleeing,False,-82.308,34.949,True
2016-09-30,shot,gun,57.0,M,H,Phoenix,FL,False,attack,Not fleeing,False,-89.124,32.868,True
2016-05-30,shot,gun,37.0,M,H,Phoenix,CA,False,attack,Not fleeing,False,-81.543,35.27,True
2015-03-25,shot,stapler,34.0,M,B,Albuquerque,VA,False,other,Foot,False,-84.484,39.127,True
2022-09-03,shot and Tasered,unarmed,42.0,M,N,Los Angeles,AZ,False,attack,Not fleeing,False,-114.315,43.52,True
2017-07-28,shot,gun,60.0,M,B,Houston,OK,False,attack,Car,False,-120.425,37.365,True
2017-08-04,shot,gun,33.0,M,W,Tucson,SC,True,attack,Not fleeing,False,-84.143,39.718,True
2015-07-27,shot,gun,62.0,M,B,San Antonio,NC,True,attack,Not fleeing,False,-119.764,36.735,True
2022-03-29,shot,gun,39.0,M,H,Charlotte,NJ,False,attack,Not fleeing,False,-94.423,39.114,True
2019-02-14,shot,knife,54.0,M,W,Houston,OK,False,attack,Not fleeing,False,-95.717,36.247,True
2018-07-22,shot,gun,40.0,M,W,Los Angeles,MI,False,attack,Not fleeing,False,-96.751,32.655,True
2016-11-27,shot,unarmed,20.0,M,W,Arlington,AR,False,other,Foot,False,-96.775,32.895,True
2020-08-03,shot,gun,37.0,M,B,Phoenix,GA,False,attack,Not fleeing,False,-83.662,41.037,True
2022-10-06,shot,gun,26.0,M,W,Los Angeles,TX,True,undetermined,Not fleeing,False,-116.572,48.264,True
2015-07-05,shot,knife,58.0,M,W,Phoenix,GA,False,attack,Not fleeing,False,-118.055,33.972,True
2020-02-10,shot,gun,31.0,M,W,Los Angeles,CO,False,attack,Not fleeing,False,-95.015,33.989,True
2020-02-20,shot,screwdriver,61.0,M,H,Los Angeles,AZ,True,other,Not fleeing,False,-75.979,36.863,True
2016-02-24,shot,unarmed,44.0,M,H,Chicago,NM,True,undetermined,Other,False,-123.125,44.093,True
2019-07-15,shot,gun,45.0,M,H,Phoenix,CA,False,attack,Not fleeing,False,-84.256,35.797,True
2020-05-01,shot and Tasered,box cutter,32.0,M,W,Phoenix,FL,False,other,Not fleeing,False,-85.372,39.916,True
2018-08-31,shot,knife,39.0,M,W,Los Angeles,TX,False,attack,Not fleeing,False,-72.953,41.277,True
2018-04-05,shot,gun,24.0,F,W,Houston,OK,False,attack,Not fleeing,False,-71.068,42.344,True
2018-09-27,shot,knife,34.0,M,W,Phoenix,FL,True,other,Not fleeing,True,-79.907,39.623,True
2015-10-30,shot,gun,21.0,M,W,Assaria,NH,False,attack,Not fleeing,False,-87.734,41.851,True
2019-07-17,shot,gun,38.0,M,B,Los Angeles,LA,False,attack,Not fleeing,False,-86.7,33.488,True
2018-09-14,shot,toy weapon,40.0,M,W,Charlotte,ID,False,attack,Not fleeing,True,-76.781,40.392,True
2018-08-09,shot and Tasered,unarmed,53.0,F,W,Jacksonville,IN,False,attack,Foot,False,-93.629,47.263,True
2019-02-14,shot,blunt object,60.0,M,B,Los Angeles,LA,False,attack,Not fleeing,False,-95.375,45.889,True
2016-12-13,shot,unarmed,43.0,M,W,Los Angeles,MI,False,attack,Not fleeing,False,-80.132,25.783,True
2018-02-26,shot,gun,39.0,M,B,Phoenix,MO,False,attack,Car,False,-84.027,33.174,True
2021-09-13,shot,gun,56.0,M,W,Los Angeles,PA,False,attack,Car,False,-80.24,25.794,True
2020-01-02,shot,knife,38.0,M,W,Phoenix,FL,True,other,Not fleeing,False,-96.107,35.975,True
2021-01-12,shot,unarmed,44.0,F,W,Bakersfield,WI,False,undetermined,Not fleeing,False,-84.12,36.113,True
2017-09-08,shot and Tasered,knife,25.0,M,B,Los Angeles,DC,False,attack,Not fleeing,False,-100.682,46.171,True
2020-01-30,shot,beer bottle,32.0,M,W,Columbus,KS,False,undetermined,Not fleeing,False,-94.476,39.089,True
2019-11-05,shot,gun,28.0,M,W,Los Angeles,TX,True,attack,Foot,False,-82.438,35.349,True
2015-12-14,shot,gun,50.0,M,W,Phoenix,CA,False,attack,Not fleeing,False,-92.197,32.45,True
2018-11-05,shot,gun,31.0,M,H,Los Angeles,AZ,False,attack,Foot,False,-80.125,25.981,True
2015-10-21,shot,gun,20.0,M,W,Phoenix,GA,False,attack,Not fleeing,False,-112.032,43.498,True
2015-03-20,shot,unarmed,51.0,M,W,Arlington,AR,False,other,Not fleeing,False,-91.169,30.536,True
2015-02-04,shot,gun,21.0,M,W,Las Vegas,WV,False,attack,Not fleeing,False,-84.388,39.38,True
2016-04-26,shot,toy weapon,43.0,M,N,Chattanooga,AK,True,attack,Not fleeing,False,-93.609,41.582,True
2020-10-10,shot,machete,18.0,M,H,Phoenix,CA,False,attack,Not fleeing,False,-95.655,39.052,True
2022-09-24,shot,knife,37.0,M,W,Arlington,AR,False,other,Not fleeing,False,-88.519,30.402,True
2017-01-26,shot,gun,32.0,F,H,Phoenix,CA,False,attack,Not fleeing,False,-111.963,33.36,True
2016-01-21,shot,,37.0,M,H,Phoenix,CA,True,attack,Not fleeing,False,-74.285,44.743,True
2016-10-05,shot,gun,37.0,M,B,Albuquerque,VA,False,attack,Not fleeing,False,-80.428,25.707,True
2017-01-03,shot,,30.0,M,W,Houston,TN,True,other,Car,False,-77.405,37.287,True
2015-01-21,shot,crossbow,28.0,M,W,Los Angeles,TX,False,attack,Not fleeing,False,-118.082,33.917,True
2018-10-17,shot and Tasered,unknown weapon,42.0,M,W,Phoenix,CA,False,undetermined,Not fleeing,False,-76.301,40.034,True
2016-02-19,shot,undetermined,32.0,M,W,Houston,TN,False,undetermined,Other,False,-95.369,28.955,True
2016-03-31,shot,gun,29.0,M,B,San Antonio,NY,False,attack,Not fleeing,False,-97.754,30.269,True
2016-03-31,shot,gun,27.0,M,B,Los Angeles,TX,False,attack,Not fleeing,False,-82.49,28.102,True
2020-11-19,shot,machete,20.0,M,B,Los Angeles,TX,False,other,Car,False,-108.187,36.747,True
2019-04-16,shot,gun,23.0,M,W,San Antonio,NY,False,attack,Not fleeing,False,-85.641,42.229,True
2015-11-19,shot,gun,19.0,M,W,Los Angeles,CO,False,attack,Not fleeing,False,-90.142,39.04,True
2018-03-09,shot,gun,68.0,M,W,Phoenix,GA,False,attack,Not fleeing,False,-121.324,38.648,True
2016-07-28,shot,gun,27.0,M,W,Orlando,KY,True,attack,Car,False,-81.844,28.076,True
2021-10-20,shot,,29.0,M,W,San Antonio,NY,False,other,Car,False,-117.047,32.556,True
2018-03-13,shot,gun,34.0,M,H,Los Angeles,CO,False,attack,Not fleeing,False,-79.757,35.628,True
2017-11-05,shot,gun,33.0,F,B,Albuquerque,VA,False,attack,Not fleeing,False,-91.14,30.468,True
2015-02-26,shot,gun,25.0,M,W,Los Angeles,MI,False,attack,Car,False,-117.854,33.748,True
2017-02-21,shot,gun,58.0,M,B,Oklahoma City,IL,False,attack,Not fleeing,False,-96.017,41.227,True
2016-05-22,shot,gun,25.0,M,W,Los Angeles,TX,True,attack,Car,False,-104.912,39.731,True
2016-11-06,shot,toy weapon,21.0,M,H,Los Angeles,AZ,False,attack,Car,False,-87.895,42.024,True
2015-08-16,shot,gun,22.0,M,W,Orlando,KY,False,attack,Foot,False,-74.041,40.901,True
2016-10-12,shot,gun,62.0,M,W,Jacksonville,IN,False,attack,Not fleeing,False,-85.841,38.15,True
2015-11-25,shot,gun,24.0,M,N,Charlotte,ID,False,attack,Not fleeing,False,-110.973,32.201,True
2017-01-01,shot,unarmed,24.0,M,B,Houston,OK,False,attack,Not fleeing,False,-76.511,39.243,True
2020-02-20,shot,gun,31.0,M,B,Phoenix,CA,False,attack,Not fleeing,False,-74.228,40.739,True
2018-12-30,shot,undetermined,37.0,M,H,Lubbock,NE,False,undetermined,Foot,True,-75.433,40.632,True
2019-03-28,shot,gun,27.0,M,B,San Antonio,NC,True,attack,Not fleeing,False,-85.37,39.929,True
2019-08-19,shot,toy weapon,37.0,M,B,Los Angeles,NV,False,attack,Not fleeing,False,-122.316,47.322,True
2020-08-08,shot and Tasered,knife,30.0,M,W,Chicago,NM,True,other,Not fleeing,False,-96.94,30.19,True
2017-01-16,shot,gun,47.0,M,W,Phoenix,CA,False,undetermined,Not fleeing,False,-72.359,41.103,True
2021-02-20,shot,knife,32.0,M,B,San Antonio,NC,True,attack,Not fleeing,False,-110.992,32.171,True
2015-07-14,shot,,24.0,M,B,Los Angeles,PA,False,attack,Not fleeing,False,-93.307,37.236,True
2015-12-02,shot,toy weapon,48.0,M,W,Los Angeles,AZ,False,attack,Not fleeing,False,-102.415,34.809,True
2016-11-19,shot,toy weapon,21.0,M,W,Houston,OK,False,attack,Not fleeing,False,-111.828,40.63,True
2021-07-18,shot,gun,20.0,M,W,Houston,TN,False,attack,Not fleeing,False,-85.283,34.986,True
2018-02-06,shot,knife,30.0,M,W,Lubbock,NE,False,attack,Not fleeing,False,-117.222,34.123,True
2018-06-29,shot,gun,39.0,M,W,Atlanta,MS,False,attack,Foot,False,-117.795,33.684,True
2017-07-06,shot,knife,17.0,M,H,Phoenix,CA,False,other,Other,False,-85.857,38.134,True
2018-04-13,shot,unarmed,38.0,M,B,San Antonio,NY,True,attack,Not fleeing,False,-83.97,33.576,True
2017-05-09,shot,gun,53.0,M,H,Phoenix,CA,True,attack,Not fleeing,False,-110.972,32.248,True
2016-02-09,shot,knife,36.0,M,H,Los Angeles,TX,False,attack,Not fleeing,False,-123.395,42.696,True
2018-05-11,shot,gun,27.0,M,H,Los Angeles,CO,False,attack,Car,False,-75.58,40.553,True
2016-05-11,shot,undetermined,36.0,M,H,Los Angeles,AZ,False,other,Not fleeing,False,-117.047,32.556,True
2020-11-01,shot,gun,58.0,M,B,Los Angeles,LA,False,attack,Not fleeing,False,-105.03,39.872,True
2019-03-20,shot,gun,29.0,M,W,Houston,OK,False,attack,Not fleeing,True,-112.091,33.392,True
2019-09-20,shot,binoculars,24.0,M,W,Los Angeles,LA,False,undetermined,Not fleeing,False,-90.007,34.946,True
2015-02-23,shot,gun,28.0,F,N,Los Angeles,NV,True,attack,Not fleeing,False,-76.511,39.243,True
2022-10-04,shot,gun,31.0,M,B,Los Angeles,TX,False,attack,Not fleeing,False,-111.788,33.408,True
2016-04-28,shot,Taser,59.0,M,B,Las Vegas,MD,False,attack,Not fleeing,False,-87.88,36.969,True
2021-10-06,shot,gun,42.0,M,W,Los Angeles,TX,False,attack,Not fleeing,False,-119.201,36.095,True
2017-10-20,shot,gun,40.0,M,W,San Antonio,NC,False,attack,Not fleeing,False,-82.323,34.902,True
2021-06-15,shot,knife,18.0,M,H,Chicago,NM,False,other,Not fleeing,False,-90.024,35.075,True
2015-11-14,shot,gun,20.0,M,W,Bakersfield,WI,False,attack,Not fleeing,False,-122.243,37.809,True
2015-08-03,shot,unarmed,43.0,M,W,Arlington,AR,False,attack,Foot,False,-118.466,34.187,True
2020-02-25,shot,gun,41.0,M,W,Phoenix,MO,False,attack,Not fleeing,True,-107.37,45.317,True
2016-02-11,shot,unarmed,25.0,M,B,Los Angeles,MI,False,attack,Not fleeing,False,-85.857,38.134,True
2017-04-04,shot,pellet gun,17.0,M,B,Atlanta,MS,False,attack,Not fleeing,False,-104.876,39.749,True
2020-04-22,shot,gun,27.0,F,B,Ashville,MN,False,attack,Not fleeing,False,-93.296,45.872,True
2016-04-01,shot,gun,17.0,M,B,Orlando,KY,False,attack,Car,False,-107.759,32.269,True
2017-07-25,shot,gun,38.0,M,W,Columbus,KS,False,other,Not fleeing,False,-96.413,42.477,True
2019-10-30,shot,gun,39.0,M,B,Phoenix,FL,False,attack,Not fleeing,False,-81.447,31.471,True
2020-03-11,shot,gun,24.0,M,H,Los Angeles,CO,False,attack,Other,False,-97.614,31.049,True
2015-02-23,shot,gun,23.0,M,A,Phoenix,CA,False,attack,Car,False,-71.078,42.308,True
2017-10-02,shot,gun,25.0,F,W,San Antonio,NY,False,other,Foot,False,-112.055,41.146,True
2020-07-16,shot and Tasered,knife,53.0,M,W,Los Angeles,CO,False,attack,Foot,False,-121.314,44.057,True
2015-08-07,shot,gun,25.0,M,W,Phoenix,GA,False,attack,Not fleeing,False,-81.14,32.043,True
2015-04-18,shot,gun,27.0,M,W,Los Angeles,NV,False,attack,Not fleeing,False,-97.502,35.363,True
2016-01-04,shot,gun,32.0,M,W,Jacksonville,AL,False,attack,Not fleeing,False,-117.913,33.854,True
2020-01-02,shot,unarmed,27.0,M,N,Albuquerque,MT,False,other,Car,False,-95.622,29.704,True
2019-10-28,shot,gun,40.0,M,B,Los Angeles,AZ,False,attack,Not fleeing,False,-80.431,35.295,True
2015-01-02,shot,gun,37.0,M,W,Los Angeles,MI,False,attack,Not fleeing,False,-97.176,32.661,True
2018-02-26,shot,gun,33.0,M,B,Los Angeles,CO,False,undetermined,Not fleeing,True,-102.402,31.915,True
2017-01-24,shot,gun,24.0,M,H,Atlanta,DE,False,attack,Car,False,-70.2,44.127,True
2015-09-09,shot,unarmed,20.0,M,H,Phoenix,CA,False,other,Car,True,-112.546,46.007,True
2020-11-19,shot,gun,22.0,M,O,Los Angeles,MI,False,attack,Foot,False,-95.976,36.075,True
2019-06-03,shot,gun,34.0,M,W,Los Angeles,PA,False,attack,Car,False,-123.091,44.091,True
2019-04-11,shot,knife,32.0,M,W,Las Vegas,MD,False,attack,Foot,False,-71.031,42.413,True
2018-07-17,shot,unarmed,25.0,M,W,Phoenix,FL,False,other,Foot,True,-109.548,31.351,True
2017-12-30,shot,gun,37.0,M,W,Albuquerque,MT,False,attack,Not fleeing,False,-81.771,30.273,True
2021-02-15,shot,gun,32.0,M,W,Chicago,NM,True,attack,Car,False,-72.447,41.79,True
2016-01-19,shot,hammer,37.0,M,H,San Antonio,NY,False,attack,Not fleeing,False,-87.967,43.075,True
2018-11-09,shot,gun,29.0,M,B,Phoenix,FL,True,attack,Not fleeing,False,-95.993,36.09,True
2017-08-10,shot,gun,22.0,M,H,Los Angeles,TX,True,attack,Not fleeing,False,-111.926,33.488,True
2016-07-07,shot,,47.0,F,W,Phoenix,FL,False,other,Car,False,-90.241,38.65,True
2016-07-03,shot,undetermined,18.0,M,W,Phoenix,FL,False,undetermined,Not fleeing,False,-119.09,35.301,True
2021-03-07,shot,,43.0,M,H,Los Angeles,TX,False,attack,Car,False,-74.161,40.63,True
2016-06-29,shot,gun,50.0,M,W,Bakersfield,OH,True,attack,Not fleeing,False,-88.038,43.134,True
2017-05-21,shot,gun,35.0,M,B,Los Angeles,TX,False,attack,Not fleeing,False,-121.841,37.302,True
2020-07-15,shot,gun,58.0,M,B,San Antonio,NY,False,attack,Not fleeing,False,-156.483,20.894,True
2021-10-14,shot and Tasered,bean-bag gun,29.0,M,B,Phoenix,FL,False,other,Not fleeing,False,-90.462,30.504,True
2015-03-31,shot,gun,54.0,M,H,San Antonio,NC,False,attack,Not fleeing,False,-97.372,31.076,True
2017-04-28,shot,gun,59.0,M,W,Bakersfield,WI,False,other,Car,False,-94.249,34.58,True
2017-07-13,shot,gun,32.0,M,W,Arlington,AR,False,attack,Not fleeing,False,-86.26,33.178,True
2016-03-15,shot,toy weapon,28.0,F,B,Phoenix,CA,True,attack,Not fleeing,False,-84.03,34.106,True
2015-03-16,shot,,31.0,M,W,Los Angeles,TX,False,other,Car,False,-81.566,30.318,True
2016-05-18,shot,gun,49.0,F,B,Las Vegas,MD,False,attack,Not fleeing,False,-118.292,34.01,True
2016-05-01,shot,gun,16.0,M,W,Los Angeles,PA,False,attack,Not fleeing,False,-90.915,30.356,True
2016-10-20,shot,gun,33.0,M,W,Los Angeles,TX,False,attack,Not fleeing,False,-80.005,40.409,True
2019-01-29,shot,knife,83.0,M,H,Los Angeles,TX,False,other,Not fleeing,False,-78.89,35.973,True
2020-05-03,shot,toy weapon,40.0,M,W,Phoenix,CA,False,attack,Not fleeing,False,-97.325,32.796,True
2020-07-27,shot,undetermined,25.0,M,W,Phoenix,GA,False,undetermined,,False,-82.234,36.485,True
2018-04-13,shot,gun,24.0,M,H,Los Angeles,CO,False,attack,Foot,False,-121.807,37.368,True
2017-07-27,shot,hammer,46.0,M,H,Phoenix,CA,False,other,Not fleeing,False,-86.571,34.87,True
2020-02-08,shot,toy weapon,25.0,M,W,Las Vegas,WA,False,attack,Not fleeing,False,-84.519,34.101,True
2019-06-29,shot,gun,32.0,M,B,Atlanta,MS,False,attack,Not fleeing,False,-96.768,35.976,True
2015-07-20,shot,unarmed,29.0,M,W,Las Vegas,WA,False,undetermined,Not fleeing,False,-84.268,33.854,True
2018-07-10,shot and Tasered,Taser,29.0,M,H,Casper,RI,False,attack,Not fleeing,False,-77.444,38.307,True
2015-09-12,shot,,22.0,M,W,Phoenix,FL,False,other,Car,False,-94.91,39.302,True
2016-07-25,shot,,19.0,M,W,Los Angeles,MI,False,undetermined,Car,False,-90.008,32.668,True
2016-04-26,shot,gun,71.0,M,H,Los Angeles,TX,True,attack,Foot,False,-118.195,34.084,True
2021-01-31,shot,gun,39.0,M,W,Los Angeles,TX,False,attack,Not fleeing,False,-112.021,33.4,True
2020-05-25,shot,,51.0,M,B,San Antonio,NC,False,other,Car,False,-73.834,40.888,True
2019-08-31,shot,unarmed,21.0,M,H,Charlotte,NJ,False,other,Not fleeing,False,-117.871,33.742,True
2015-06-22,shot,gun,43.0,M,W,Phoenix,GA,True,attack,Not fleeing,False,-73.897,40.643,True
2018-07-19,shot,gun,12.0,M,W,Los Angeles,NV,False,undetermined,Car,False,-73.973,40.785,True
2017-05-26,shot,unknown weapon,22.0,M,W,Los Angeles,LA,False,other,Not fleeing,False,-86.043,38.879,True
2019-07-11,shot,gun,51.0,M,H,Los Angeles,AZ,False,attack,Not fleeing,False,-73.191,44.492,True
2019-02-09,shot,gun,30.0,M,B,Phoenix,GA,False,attack,,False,-118.457,34.201,True
2015-01-09,shot,knife,33.0,M,W,San Antonio,NC,False,attack,Not fleeing,False,-84.404,33.744,True
2017-05-10,shot,knife,59.0,M,W,Houston,TN,False,other,Not fleeing,False,-104.97,39.655,True
2016-01-06,shot,unarmed,16.0,M,W,Las Vegas,WA,True,attack,Not fleeing,False,-84.546,39.164,True
2018-05-16,shot,gun,26.0,M,B,Albuquerque,VA,True,attack,Not fleeing,False,-121.94,37.482,True
2020-07-10,shot,gun,24.0,M,W,Ashville,MN,True,other,Not fleeing,False,-81.418,28.45,True
2015-07-07,shot,unarmed,61.0,F,W,San Antonio,NC,False,attack,Foot,False,-114.324,34.494,True
2016-12-27,shot,knife,30.0,M,W,Houston,TN,True,attack,Not fleeing,False,-97.037,32.691,True
2019-06-15,shot,gun,80.0,M,W,Phoenix,CA,False,attack,Not fleeing,False,-122.742,38.459,True
2017-02-06,shot,gun,23.0,F,B,Los Angeles,TX,False,attack,Not fleeing,False,-97.366,37.661,True
2017-10-01,shot,gun,50.0,M,B,Bakersfield,OH,False,attack,Not fleeing,False,-93.206,44.823,True
2020-08-07,shot and Tasered,knife,27.0,M,W,Los Angeles,PA,False,other,Not fleeing,True,-93.746,32.492,True
2018-04-15,shot,toy weapon,25.0,M,B,Los Angeles,LA,False,other,Not fleeing,False,-121.534,38.58,True
2016-07-27,shot,gun,23.0,M,B,Phoenix,FL,False,attack,Not fleeing,False,-71.441,42.959,True
2015-03-15,shot and Tasered,toy weapon,36.0,M,W,Los Angeles,MI,True,attack,Foot,True,-97.125,35.377,True
2021-07-25,shot,knife,21.0,M,B,Phoenix,FL,False,attack,Not fleeing,False,-81.95,28.039,True
2015-04-19,shot,gun,22.0,M,W,Houston,OK,False,attack,Not fleeing,False,-121.276,38.146,True
2015-11-15,shot,gun,28.0,M,B,Phoenix,CA,False,attack,Not fleeing,False,-79.436,40.061,True
2016-02-20,shot,unarmed,48.0,M,B,Phoenix,CA,False,other,Car,True,-123.166,44.079,True
2017-01-28,shot,gun,23.0,M,W,Los Angeles,TX,False,attack,Not fleeing,False,-95.4,29.951,True
2015-08-12,shot,baseball bat and fireplace poker,41.0,M,W,Los Angeles,TX,False,other,Not fleeing,False,-81.824,26.473,True
2017-09-09,shot,gun,62.0,M,W,Charlotte,ID,False,attack,Not fleeing,False,-110.983,32.177,True
2015-02-10,shot,gun,51.0,M,W,Arlington,OR,False,attack,Not fleeing,False,-86.468,38.341,True
2016-01-28,shot,gun,57.0,M,H,Phoenix,CA,True,attack,Not fleeing,False,-85.394,29.945,True
2018-10-23,shot,gun,31.0,M,W,Bakersfield,OH,False,attack,Foot,False,-85.841,38.198,True
2020-07-12,shot,gun,69.0,M,B,Phoenix,GA,False,attack,,False,-84.473,33.616,True
2015-01-11,shot,,49.0,M,W,Los Angeles,CO,False,attack,Car,False,-93.056,44.964,True
2015-03-18,shot,gun,29.0,M,B,San Antonio,NC,False,attack,Foot,False,-76.075,42.981,True
2022-11-11,shot,undetermined,32.0,M,W,Ashville,MN,False,other,Not fleeing,False,-117.116,34.023,True
2015-04-10,shot,gun,24.0,M,B,Phoenix,FL,False,attack,Foot,False,-91.127,30.453,True
2021-07-11,shot,gun,19.0,M,H,Phoenix,CA,False,attack,Not fleeing,False,-78.79,38.672,True
2017-01-07,shot,gun,42.0,M,W,Los Angeles,TX,False,attack,Car,False,-87.713,41.867,True
2018-07-05,shot,gun,32.0,M,W,Los Angeles,AZ,False,attack,Car,False,-96.917,31.489,True
2017-09-06,shot,gun,29.0,M,W,Phoenix,CA,False,attack,Car,False,-116.973,33.22,True
2021-02-24,shot,knife,56.0,M,A,Los Angeles,TX,False,other,Not fleeing,False,-79.907,36.467,True
2017-09-25,shot,gun,61.0,M,H,Orlando,KY,False,other,Not fleeing,False,-90.57,41.532,True
2017-06-14,shot,gun,27.0,F,B,Bakersfield,WI,False,attack,Not fleeing,False,-94.631,39.105,True
2017-07-19,shot,gun,30.0,M,B,Oklahoma City,IL,False,attack,Not fleeing,False,-92.001,30.204,True
2020-09-09,shot,gun,32.0,M,B,Los Angeles,TX,False,attack,Not fleeing,False,-88.594,32.283,True
2015-12-03,shot and Tasered,metal stick,49.0,M,W,Albuquerque,VA,False,other,Not fleeing,False,-80.006,33.082,True
2018-05-15,shot,gun,26.0,M,W,Houston,TN,False,attack,Foot,False,-104.997,39.916,True
2015-08-22,shot,gun,47.0,M,W,Phoenix,CA,False,other,Not fleeing,False,-105.11,39.786,True
2016-03-04,shot,gun,27.0,M,B,Phoenix,GA,True,attack,Not fleeing,False,-117.909,34.154,True
2020-07-25,shot,gun,36.0,M,W,Bakersfield,OH,False,attack,Not fleeing,False,-105.017,39.684,True
2018-03-02,shot and Tasered,straight edge razor,35.0,M,W,Phoenix,CA,False,other,Not fleeing,True,-82.341,29.612,True
2016-02-20,shot,gun,43.0,M,W,Oklahoma City,IL,False,attack,Car,False,-85.637,38.189,True
2019-02-26,shot,gun,31.0,M,B,Columbus,KS,True,attack,Not fleeing,False,-81.193,35.561,True
2018-07-10,shot,knife,25.0,M,W,Albuquerque,VA,True,other,Not fleeing,False,-117.246,34.121,True
2015-07-05,shot,unarmed,20.0,M,H,Oklahoma City,IL,False,other,Foot,False,-100.682,46.171,True
2019-03-09,shot,gun,32.0,M,H,Los Angeles,TX,False,attack,Not fleeing,False,-114.451,33.619,True
2015-06-03,shot,gun,43.0,M,B,Phoenix,FL,False,attack,Not fleeing,False,-122.578,45.536,True
2015-07-15,shot,gun,17.0,M,W,Bakersfield,OH,True,attack,Not fleeing,False,-80.589,28.034,True
2020-12-10,shot,gun,41.0,M,W,Atlanta,MS,False,attack,Not fleeing,False,-122.561,45.674,True
2015-03-01,shot,gun,22.0,M,H,Chicago,NM,False,attack,Not fleeing,False,-121.844,36.622,True
2019-11-29,shot,knife,30.0,M,W,Phoenix,FL,False,attack,Not fleeing,False,-85.245,34.978,True
2017-11-23,shot,gun,24.0,M,B,Bakersfield,WI,False,attack,Not fleeing,False,-155.066,19.696,True
2017-12-10,shot,unarmed,42.0,M,B,Las Vegas,WA,False,attack,Not fleeing,False,-121.296,37.993,True
2017-07-31,shot,knife,46.0,M,B,Albuquerque,VA,True,attack,Not fleeing,False,-80.998,38.271,True
2015-01-26,shot,gun and knife,41.0,M,W,Phoenix,FL,False,attack,Not fleeing,False,-116.561,48.282,True
2021-08-25,shot,gun,35.0,M,W,Los Angeles,UT,False,attack,Not fleeing,False,-72.995,41.545,True
2021-03-18,shot,Taser,25.0,M,W,Los Angeles,LA,False,attack,Not fleeing,False,-111.82,40.696,True
2018-09-17,shot,gun,25.0,M,H,Phoenix,CA,True,attack,Not fleeing,False,-82.181,34.731,True
2018-02-02,shot,knife,52.0,M,B,Los Angeles,TX,False,attack,,False,-84.235,33.767,True
2018-07-27,shot,unknown weapon,26.0,M,H,Phoenix,CA,False,attack,,False,-90.054,35.025,True
2017-03-26,shot,gun,36.0,M,W,Houston,TN,True,attack,Not fleeing,False,-121.383,38.611,True
2019-11-01,shot,ax,35.0,M,W,Houston,OK,True,other,Not fleeing,False,-85.034,33.319,True
2022-11-22,shot,knife,28.0,M,W,Atlanta,IA,False,attack,Not fleeing,False,-147.72,64.841,True
2016-06-22,shot,gun,34.0,F,W,San Antonio,NC,False,attack,Not fleeing,False,-87.743,41.886,True
