date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact
2021-01-21,shot,knife,20.0,M,H,College Station,CA,False,other,Not fleeing,False,-99.177,35.361,True
2022-03-09,shot,gun,45.0,M,W,Clear Lake Shores,CA,False,attack,Not fleeing,False,-82.455,27.128,True
2020-12-16,shot,carjack,27.0,F,W,Concord,CA,False,other,Not fleeing,False,-97.247,32.864,True
2022-09-15,shot,,45.0,F,W,Kingman,CA,False,attack,Car,False,-120.977,37.693,True
2017-09-15,shot,knife,16.0,M,W,San Jose,CA,False,other,Not fleeing,False,-78.491,35.064,True
2019-05-07,shot and Tasered,gun,34.0,M,H,Milwaukee,CA,False,attack,Foot,False,-75.165,39.953,True
2018-08-03,shot,gun,36.0,M,W,Deer Park,CA,False,attack,Not fleeing,False,-120.599,46.567,True
2017-02-09,shot,gun,34.0,M,W,Lake Stevens,CA,True,attack,Not fleeing,False,-73.12,41.219,True
2015-11-06,shot,gun,40.0,M,W,Wadesboro,CA,False,attack,Car,False,-74.301,40.405,True
2017-02-24,shot,toy weapon,33.0,M,W,Reading,CA,False,attack,Not fleeing,False,-117.21,34.048,True
2018-03-27,shot,gun,32.0,M,W,Sanford,CA,False,attack,Not fleeing,False,-114.583,48.072,True
2019-09-21,shot,gun,31.0,M,W,Riverton,CA,False,attack,Foot,False,-94.683,38.906,True
2018-10-02,shot,knife,56.0,M,B,Victorville,CA,False,attack,Not fleeing,False,-73.267,41.182,True
2015-08-16,shot,gun,50.0,M,W,Kerrville,CA,False,attack,Not fleeing,False,-74.301,40.405,True
2018-04-06,shot,gun,46.0,M,W,Federal Way,CA,False,attack,Not fleeing,False,-106.062,36.017,True
2022-03-03,shot,gun,59.0,M,A,San Diego,CA,False,attack,Not fleeing,False,-87.217,35.519,True
2019-06-15,shot,toy weapon,42.0,M,W,Toppenish,CA,True,attack,Not fleeing,False,-79.757,35.628,True
2016-10-09,shot,gun,34.0,M,W,Scottsdale,CA,False,attack,Car,False,-104.905,39.825,True
2018-02-10,shot,gun,50.0,M,W,Columbus,CA,True,attack,Not fleeing,False,-112.065,33.541,True
2017-08-25,shot,chain,63.0,M,H,Sunrise,CA,False,attack,Not fleeing,True,-94.385,38.989,True
2015-04-06,shot,box cutter,44.0,M,B,Indianapolis,CA,False,other,Not fleeing,True,-70.859,43.839,True
2017-04-04,shot,contractor's level,25.0,M,B,Bakersfield,CA,False,attack,Not fleeing,False,-118.358,34.104,True
2015-11-14,shot and Tasered,box cutter,32.0,M,B,Jurupa Valley,CA,False,attack,Not fleeing,False,-76.148,43.053,True
2017-08-14,shot,undetermined,52.0,M,H,Colorado Springs,CA,True,undetermined,Not fleeing,False,-87.552,35.551,True
2022-02-27,shot,gun,27.0,M,W,Houston,CA,True,attack,Not fleeing,True,-112.272,33.406,True
2016-09-06,shot,unarmed,20.0,M,H,Omaha,CA,False,other,Not fleeing,False,-77.431,35.584,True
2017-02-10,shot,gun,41.0,M,B,Nashville,CA,False,attack,Not fleeing,False,-118.289,33.921,True
2015-06-29,shot,gun,38.0,M,H,Edinburg,CA,False,attack,Foot,False,-82.639,27.809,True
2020-11-05,shot,knife,36.0,M,W,Ventura,CA,False,other,Not fleeing,False,-96.548,33.007,True
2020-09-03,shot,unarmed,38.0,M,W,Lacey,CA,False,undetermined,Car,False,-118.033,33.975,True
2020-11-07,shot,gun,26.0,M,W,Lilburn,CA,False,attack,Not fleeing,False,-122.764,45.415,True
2018-06-11,shot,gun,29.0,M,N,Silver Spring,CA,False,attack,Not fleeing,False,-93.183,30.274,True
2018-04-15,shot,knife,29.0,M,W,Lodge Grass,CA,False,attack,Foot,False,-76.144,43.069,True
2020-01-30,shot,guns and explosives,58.0,M,N,Columbus,CA,False,attack,Foot,False,-75.456,40.652,True
2020-02-17,shot,gun,24.0,M,H,Greeneville,CA,False,attack,Not fleeing,False,-83.902,31.55,True
2015-02-28,shot,gun,27.0,M,W,Tucson,CA,False,attack,Not fleeing,False,-112.091,33.392,True
2021-07-20,shot,gun,25.0,M,W,Phoenix,CA,True,attack,Not fleeing,True,-122.418,37.759,True
2016-03-15,shot,unarmed,36.0,M,W,Evansville,CA,True,attack,Not fleeing,True,-112.001,34.713,True
2018-09-29,shot,gun,23.0,M,W,Epping,CA,True,attack,Not fleeing,False,-108.378,43.043,True
2020-12-29,shot,gun,50.0,M,W,Atlanta,CA,False,attack,Car,False,-98.74,29.782,True
2018-08-09,shot,gun,34.0,M,B,Columbus,CA,False,attack,Not fleeing,False,-79.729,40.583,True
2018-01-08,shot,knife,30.0,M,H,Kansas City,CA,True,other,Not fleeing,False,-84.949,40.049,True
2019-09-18,shot and Tasered,metal pipe,47.0,M,A,Wilkinsburg,CA,False,attack,Not fleeing,False,-115.141,36.134,True
2017-12-01,shot,toy weapon,29.0,M,A,San Francisco,CA,True,attack,Not fleeing,False,-119.163,38.986,True
2016-06-01,shot,metal pipe,30.0,M,H,Berea,CA,True,other,Not fleeing,True,-118.055,33.972,True
2020-03-11,shot,gun,23.0,M,W,Elkton,CA,False,attack,Not fleeing,False,-81.63,38.349,True
2015-05-29,shot,unarmed,33.0,M,H,Wilderville,CA,False,undetermined,Not fleeing,False,-82.383,34.85,True
2018-10-10,shot,gun,22.0,M,W,Portland,CA,False,attack,Car,False,-94.553,39.063,True
2020-05-29,shot,gun,47.0,M,B,Temple Terrace,CA,True,attack,Car,False,-117.444,34.158,True
2020-01-20,shot,gun,38.0,M,W,Fountain Valley,CA,False,attack,Not fleeing,False,-86.103,39.611,True
2019-12-25,shot,metal pipe,34.0,M,W,Atlanta,CA,False,other,Foot,True,-94.439,39.234,True
2017-07-19,shot,gun,33.0,M,W,Santa Fe,CA,False,attack,Not fleeing,False,-111.777,33.33,True
2020-06-05,shot,gun,39.0,M,W,Mustang,CA,False,attack,Not fleeing,False,-76.821,39.38,True
2019-11-25,shot,guns and explosives,37.0,M,B,Great Falls,CA,True,other,Not fleeing,False,-118.527,34.171,True
2018-03-06,shot,gun,34.0,M,W,North Manchester,CA,False,attack,Car,False,-84.467,33.752,True
2022-09-07,shot,knife,51.0,M,B,St. Louis,CA,False,attack,Not fleeing,False,-80.818,41.238,True
2016-01-25,shot,knife,21.0,M,W,Reno,CA,False,attack,Not fleeing,False,-85.365,36.669,True
2017-03-19,shot,knife,18.0,M,H,Cape Canaveral,CA,True,other,Not fleeing,False,-76.471,39.318,True
2017-01-07,shot,gun,21.0,M,H,Elkridge,CA,False,attack,Not fleeing,False,-117.066,32.562,True
2017-10-01,shot,gun,34.0,M,H,Canton Township,CA,False,attack,Foot,False,-105.053,39.914,True
2016-03-31,shot,gun,24.0,F,W,Richmond,CA,False,attack,Car,False,-104.823,39.885,True
2019-07-18,shot,gun,46.0,M,B,Fort Worth,CA,False,attack,Not fleeing,False,-106.648,34.737,True
2017-07-09,shot,gun,31.0,M,W,Akron,CA,False,attack,Car,False,-118.914,35.296,True
2019-09-08,shot,undetermined,40.0,M,H,Tacoma,CA,False,undetermined,Other,False,-91.934,34.95,True
2018-05-01,shot,gun,25.0,M,B,League City,CA,False,attack,Not fleeing,False,-93.244,44.962,True
2017-10-20,shot,gun,36.0,M,W,Moraine,CA,True,attack,Not fleeing,False,-82.465,36.377,True
2020-10-20,shot,gun,27.0,M,W,Waukegan,CA,True,attack,Not fleeing,False,-117.29,34.108,True
2015-03-20,shot,gun,22.0,M,W,Coal County,CA,False,attack,Car,False,-73.528,41.114,True
2015-06-17,shot,gun,52.0,M,W,Clanton,CA,False,attack,Car,False,-84.806,32.049,True
2015-09-27,shot,unarmed,20.0,M,H,Rossville,CA,True,attack,Not fleeing,False,-77.027,38.983,True
2016-06-26,shot,railroad spikes,28.0,M,W,Columbia Township,CA,False,attack,Not fleeing,False,-112.042,33.085,True
2021-10-13,shot,gun,29.0,M,H,McCammon,CA,False,attack,Not fleeing,True,-97.756,30.198,True
2021-01-10,shot,gun,56.0,M,B,Munster,CA,True,undetermined,Car,False,-96.357,36.122,True
2021-01-05,shot,gun,44.0,M,B,Newton,CA,False,attack,Not fleeing,False,-118.143,33.803,True
2020-06-28,shot,gun,18.0,M,W,Kettering,CA,False,other,Not fleeing,False,-118.365,33.987,True
2021-06-24,shot,gun,42.0,M,B,Bakersfield,CA,True,attack,Foot,False,-93.629,47.263,True
2017-01-18,shot,gun,34.0,M,W,Gary,CA,False,attack,Not fleeing,False,-87.576,41.766,True
2022-09-23,shot,gun,40.0,M,H,Irwin County,CA,False,attack,Not fleeing,False,-82.323,34.902,True
2018-04-24,shot,,43.0,M,B,San Antonio,CA,False,undetermined,Car,False,-92.407,31.346,True
2021-04-13,shot,undetermined,38.0,M,W,Saltlick Township,CA,False,undetermined,Not fleeing,False,-73.12,41.219,True
2015-03-16,shot,gun,21.0,M,H,Gastonia,CA,False,attack,Car,False,-121.56,39.65,True
2018-03-29,shot,gun,16.0,M,B,Charleston,CA,True,attack,Not fleeing,True,-119.805,36.733,True
2019-04-03,shot,gun,45.0,M,B,Boynton Beach,CA,False,attack,Not fleeing,True,-122.169,47.419,True
2018-12-25,shot,gun,26.0,M,W,Buckeye,CA,False,attack,Not fleeing,False,-77.848,40.786,True
2016-04-02,shot,gun,49.0,M,W,Indianapolis,CA,True,attack,Not fleeing,False,-118.219,33.828,True
2019-02-14,shot,gun,23.0,M,H,Aspers,CA,False,attack,Not fleeing,False,-82.308,34.949,True
2016-09-30,shot,gun,57.0,M,H,Belleville,CA,False,attack,Not fleeing,False,-89.124,32.868,True
2016-05-30,shot,gun,37.0,M,H,Tucson,CA,False,attack,Not fleeing,False,-81.543,35.27,True
2015-03-25,shot,stapler,34.0,M,B,Smyrna,CA,False,other,Foot,False,-84.484,39.127,True
2022-09-03,shot and Tasered,unarmed,42.0,M,N,Los Angeles,CA,False,attack,Not fleeing,False,-114.315,43.52,True
2017-07-28,shot,gun,60.0,M,B,Glenville,CA,False,attack,Car,False,-120.425,37.365,True
2017-08-04,shot,gun,33.0,M,W,San Diego,CA,True,attack,Not fleeing,False,-84.143,39.718,True
2015-07-27,shot,gun,62.0,M,B,Houma,CA,True,attack,Not fleeing,False,-119.764,36.735,True
2022-03-29,shot,gun,39.0,M,H,Mifflin Township,CA,False,attack,Not fleeing,False,-94.423,39.114,True
2019-02-14,shot,knife,54.0,M,W,Aspers,CA,False,attack,Not fleeing,False,-95.717,36.247,True
2018-07-22,shot,gun,40.0,M,W,Highland,CA,False,attack,Not fleeing,False,-96.751,32.655,True
2016-11-27,shot,unarmed,20.0,M,W,Olathe,CA,False,other,Foot,False,-96.775,32.895,True
2020-08-03,shot,gun,37.0,M,B,Culver City,CA,False,attack,Not fleeing,False,-83.662,41.037,True
2022-10-06,shot,gun,26.0,M,W,Mesa,CA,True,undetermined,Not fleeing,False,-116.572,48.264,True
2015-07-05,shot,knife,58.0,M,W,Austin,CA,False,attack,Not fleeing,False,-118.055,33.972,True
2020-02-10,shot,gun,31.0,M,W,Albertville,CA,False,attack,Not fleeing,False,-95.015,33.989,True
2020-02-20,shot,screwdriver,61.0,M,H,Columbus,CA,True,other,Not fleeing,False,-75.979,36.863,True
2016-02-24,shot,unarmed,44.0,M,H,East Troy,CA,True,undetermined,Other,False,-123.125,44.093,True
2019-07-15,shot,gun,45.0,M,H,Baltimore,CA,False,attack,Not fleeing,False,-84.256,35.797,True
2020-05-01,shot and Tasered,box cutter,32.0,M,W,Denver,CA,False,other,Not fleeing,False,-85.372,39.916,True
2018-08-31,shot,knife,39.0,M,W,Fairview,CA,False,attack,Not fleeing,False,-72.953,41.277,True
2018-04-05,shot,gun,24.0,F,W,Reynoldsville,CA,False,attack,Not fleeing,False,-71.068,42.344,True
2018-09-27,shot,knife,34.0,M,W,Las Cruces,CA,True,other,Not fleeing,True,-79.907,39.623,True
2015-10-30,shot,gun,21.0,M,W,Norwood,CA,False,attack,Not fleeing,False,-87.734,41.851,True
2019-07-17,shot,gun,38.0,M,B,McAlester,CA,False,attack,Not fleeing,False,-86.7,33.488,True
2018-09-14,shot,toy weapon,40.0,M,W,Detroit,CA,False,attack,Not fleeing,True,-76.781,40.392,True
2018-08-09,shot and Tasered,unarmed,53.0,F,W,Durham,CA,False,attack,Foot,False,-93.629,47.263,True
2019-02-14,shot,blunt object,60.0,M,B,Los Angeles,CA,False,attack,Not fleeing,False,-95.375,45.889,True
2016-12-13,shot,unarmed,43.0,M,W,Hampton,CA,False,attack,Not fleeing,False,-80.132,25.783,True
2018-02-26,shot,gun,39.0,M,B,Wamego,CA,False,attack,Car,False,-84.027,33.174,True
2021-09-13,shot,gun,56.0,M,W,Farmington,CA,False,attack,Car,False,-80.24,25.794,True
2020-01-02,shot,knife,38.0,M,W,Ansonia,CA,True,other,Not fleeing,False,-96.107,35.975,True
2021-01-12,shot,unarmed,44.0,F,W,Lakewood,CA,False,undetermined,Not fleeing,False,-84.12,36.113,True
2017-09-08,shot and Tasered,knife,25.0,M,B,Amarillo,CA,False,attack,Not fleeing,False,-100.682,46.171,True
2020-01-30,shot,beer bottle,32.0,M,W,Hockingport,CA,False,undetermined,Not fleeing,False,-94.476,39.089,True
2019-11-05,shot,gun,28.0,M,W,Leon,CA,True,attack,Foot,False,-82.438,35.349,True
2015-12-14,shot,gun,50.0,M,W,Las Vegas,CA,False,attack,Not fleeing,False,-92.197,32.45,True
2018-11-05,shot,gun,31.0,M,H,Glen Burnie,CA,False,attack,Foot,False,-80.125,25.981,True
2015-10-21,shot,gun,20.0,M,W,Kentwood,CA,False,attack,Not fleeing,False,-112.032,43.498,True
2015-03-20,shot,unarmed,51.0,M,W,Red Valley,CA,False,other,Not fleeing,False,-91.169,30.536,True
2015-02-04,shot,gun,21.0,M,W,Memphis,CA,False,attack,Not fleeing,False,-84.388,39.38,True
2016-04-26,shot,toy weapon,43.0,M,N,Kingsbury,CA,True,attack,Not fleeing,False,-93.609,41.582,True
2020-10-10,shot,machete,18.0,M,H,San Francisco,CA,False,attack,Not fleeing,False,-95.655,39.052,True
2022-09-24,shot,knife,37.0,M,W,Ozark,CA,False,other,Not fleeing,False,-88.519,30.402,True
2017-01-26,shot,gun,32.0,F,H,Madison Township,CA,False,attack,Not fleeing,False,-111.963,33.36,True
2016-01-21,shot,,37.0,M,H,Eufaula,CA,True,attack,Not fleeing,False,-74.285,44.743,True
2016-10-05,shot,gun,37.0,M,B,Moncks Corner,CA,False,attack,Not fleeing,False,-80.428,25.707,True
2017-01-03,shot,,30.0,M,W,Gilmer,CA,True,other,Car,False,-77.405,37.287,True
2015-01-21,shot,crossbow,28.0,M,W,Hemet,CA,False,attack,Not fleeing,False,-118.082,33.917,True
2018-10-17,shot and Tasered,unknown weapon,42.0,M,W,Longview,CA,False,undetermined,Not fleeing,False,-76.301,40.034,True
2016-02-19,shot,undetermined,32.0,M,W,Ogden,CA,False,undetermined,Other,False,-95.369,28.955,True
2016-03-31,shot,gun,29.0,M,B,Las Vegas,CA,False,attack,Not fleeing,False,-97.754,30.269,True
2016-03-31,shot,gun,27.0,M,B,Richmond,CA,False,attack,Not fleeing,False,-82.49,28.102,True
2020-11-19,shot,machete,20.0,M,B,Los Lunas,CA,False,other,Car,False,-108.187,36.747,True
2019-04-16,shot,gun,23.0,M,W,Lee,CA,False,attack,Not fleeing,False,-85.641,42.229,True
2015-11-19,shot,gun,19.0,M,W,Washington,CA,False,attack,Not fleeing,False,-90.142,39.04,True
2018-03-09,shot,gun,68.0,M,W,Arlington,CA,False,attack,Not fleeing,False,-121.324,38.648,True
2016-07-28,shot,gun,27.0,M,W,La Quinta,CA,True,attack,Car,False,-81.844,28.076,True
2021-10-20,shot,,29.0,M,W,Arlington,CA,False,other,Car,False,-117.047,32.556,True
2018-03-13,shot,gun,34.0,M,H,Sandy,CA,False,attack,Not fleeing,False,-79.757,35.628,True
2017-11-05,shot,gun,33.0,F,B,Meridian,CA,False,attack,Not fleeing,False,-91.14,30.468,True
2015-02-26,shot,gun,25.0,M,W,Lakeland,CA,False,attack,Car,False,-117.854,33.748,True
2017-02-21,shot,gun,58.0,M,B,Colorado Springs,CA,False,attack,Not fleeing,False,-96.017,41.227,True
2016-05-22,shot,gun,25.0,M,W,Hallandale Beach,CA,True,attack,Car,False,-104.912,39.731,True
2016-11-06,shot,toy weapon,21.0,M,H,Santa Ana,CA,False,attack,Car,False,-87.895,42.024,True
2015-08-16,shot,gun,22.0,M,W,Kerrville,CA,False,attack,Foot,False,-74.041,40.901,True
2016-10-12,shot,gun,62.0,M,W,Boston,CA,False,attack,Not fleeing,False,-85.841,38.15,True
2015-11-25,shot,gun,24.0,M,N,Eagar,CA,False,attack,Not fleeing,False,-110.973,32.201,True
2017-01-01,shot,unarmed,24.0,M,B,Houston,CA,False,attack,Not fleeing,False,-76.511,39.243,True
2020-02-20,shot,gun,31.0,M,B,DeKalb County,CA,False,attack,Not fleeing,False,-74.228,40.739,True
2018-12-30,shot,undetermined,37.0,M,H,Llano,CA,False,undetermined,Foot,True,-75.433,40.632,True
2019-03-28,shot,gun,27.0,M,B,San Antonio,CA,True,attack,Not fleeing,False,-85.37,39.929,True
2019-08-19,shot,toy weapon,37.0,M,B,Los Angeles,CA,False,attack,Not fleeing,False,-122.316,47.322,True
2020-08-08,shot and Tasered,knife,30.0,M,W,Holladay,CA,True,other,Not fleeing,False,-96.94,30.19,True
2017-01-16,shot,gun,47.0,M,W,Fulton,CA,False,undetermined,Not fleeing,False,-72.359,41.103,True
2021-02-20,shot,knife,32.0,M,B,Lincoln,CA,True,attack,Not fleeing,False,-110.992,32.171,True
2015-07-14,shot,,24.0,M,B,Mascotte,CA,False,attack,Not fleeing,False,-93.307,37.236,True
2015-12-02,shot,toy weapon,48.0,M,W,San Bernardino,CA,False,attack,Not fleeing,False,-102.415,34.809,True
2016-11-19,shot,toy weapon,21.0,M,W,Anaheim,CA,False,attack,Not fleeing,False,-111.828,40.63,True
2021-07-18,shot,gun,20.0,M,W,Houston,CA,False,attack,Not fleeing,False,-85.283,34.986,True
2018-02-06,shot,knife,30.0,M,W,Denver,CA,False,attack,Not fleeing,False,-117.222,34.123,True
2018-06-29,shot,gun,39.0,M,W,Lawrenceburg,CA,False,attack,Foot,False,-117.795,33.684,True
2017-07-06,shot,knife,17.0,M,H,Plant City,CA,False,other,Other,False,-85.857,38.134,True
2018-04-13,shot,unarmed,38.0,M,B,Waco,CA,True,attack,Not fleeing,False,-83.97,33.576,True
2017-05-09,shot,gun,53.0,M,H,Westminster,CA,True,attack,Not fleeing,False,-110.972,32.248,True
2016-02-09,shot,knife,36.0,M,H,Hilo,CA,False,attack,Not fleeing,False,-123.395,42.696,True
2018-05-11,shot,gun,27.0,M,H,Haughton,CA,False,attack,Car,False,-75.58,40.553,True
2016-05-11,shot,undetermined,36.0,M,H,Greeley,CA,False,other,Not fleeing,False,-117.047,32.556,True
2020-11-01,shot,gun,58.0,M,B,Seymour,CA,False,attack,Not fleeing,False,-105.03,39.872,True
2019-03-20,shot,gun,29.0,M,W,State College,CA,False,attack,Not fleeing,True,-112.091,33.392,True
2019-09-20,shot,binoculars,24.0,M,W,Lakewood,CA,False,undetermined,Not fleeing,False,-90.007,34.946,True
2015-02-23,shot,gun,28.0,F,N,Millbrook,CA,True,attack,Not fleeing,False,-76.511,39.243,True
2022-10-04,shot,gun,31.0,M,B,Lansing,CA,False,attack,Not fleeing,False,-111.788,33.408,True
2016-04-28,shot,Taser,59.0,M,B,Miami,CA,False,attack,Not fleeing,False,-87.88,36.969,True
2021-10-06,shot,gun,42.0,M,W,Bolivar,CA,False,attack,Not fleeing,False,-119.201,36.095,True
2017-10-20,shot,gun,40.0,M,W,Moraine,CA,False,attack,Not fleeing,False,-82.323,34.902,True
2021-06-15,shot,knife,18.0,M,H,Jackson,CA,False,other,Not fleeing,False,-90.024,35.075,True
2015-11-14,shot,gun,20.0,M,W,Jurupa Valley,CA,False,attack,Not fleeing,False,-122.243,37.809,True
2015-08-03,shot,unarmed,43.0,M,W,Muncie,CA,False,attack,Foot,False,-118.466,34.187,True
2020-02-25,shot,gun,41.0,M,W,Pocatello,CA,False,attack,Not fleeing,True,-107.37,45.317,True
2016-02-11,shot,unarmed,25.0,M,B,Columbus,CA,False,attack,Not fleeing,False,-85.857,38.134,True
2017-04-04,shot,pellet gun,17.0,M,B,Bakersfield,CA,False,attack,Not fleeing,False,-104.876,39.749,True
2020-04-22,shot,gun,27.0,F,B,Florence,CA,False,attack,Not fleeing,False,-93.296,45.872,True
2016-04-01,shot,gun,17.0,M,B,Lockhart,CA,False,attack,Car,False,-107.759,32.269,True
2017-07-25,shot,gun,38.0,M,W,Avondale,CA,False,other,Not fleeing,False,-96.413,42.477,True
2019-10-30,shot,gun,39.0,M,B,Lancaster,CA,False,attack,Not fleeing,False,-81.447,31.471,True
2020-03-11,shot,gun,24.0,M,H,Elkton,CA,False,attack,Other,False,-97.614,31.049,True
2015-02-23,shot,gun,23.0,M,A,Clarkesville,CA,False,attack,Car,False,-71.078,42.308,True
2017-10-02,shot,gun,25.0,F,W,West Ouachita,CA,False,other,Foot,False,-112.055,41.146,True
2020-07-16,shot and Tasered,knife,53.0,M,W,Shoreline,CA,False,attack,Foot,False,-121.314,44.057,True
2015-08-07,shot,gun,25.0,M,W,Fresno,CA,False,attack,Not fleeing,False,-81.14,32.043,True
2015-04-18,shot,gun,27.0,M,W,Panama City,CA,False,attack,Not fleeing,False,-97.502,35.363,True
2016-01-04,shot,gun,32.0,M,W,Oklahoma City,CA,False,attack,Not fleeing,False,-117.913,33.854,True
2020-01-02,shot,unarmed,27.0,M,N,Ansonia,CA,False,other,Car,False,-95.622,29.704,True
2019-10-28,shot,gun,40.0,M,B,Evansville,CA,False,attack,Not fleeing,False,-80.431,35.295,True
2015-01-02,shot,gun,37.0,M,W,Aloha,CA,False,attack,Not fleeing,False,-97.176,32.661,True
2018-02-26,shot,gun,33.0,M,B,St. Louis,CA,False,undetermined,Not fleeing,True,-102.402,31.915,True
2017-01-24,shot,gun,24.0,M,H,Las Cruces,CA,False,attack,Car,False,-70.2,44.127,True
2015-09-09,shot,unarmed,20.0,M,H,Ashwaubenon,CA,False,other,Car,True,-112.546,46.007,True
2020-11-19,shot,gun,22.0,M,O,Los Lunas,CA,False,attack,Foot,False,-95.976,36.075,True
2019-06-03,shot,gun,34.0,M,W,San Ysidro,CA,False,attack,Car,False,-123.091,44.091,True
2019-04-11,shot,knife,32.0,M,W,DeLand,CA,False,attack,Foot,False,-71.031,42.413,True
2018-07-17,shot,unarmed,25.0,M,W,Altoona,CA,False,other,Foot,True,-109.548,31.351,True
2017-12-30,shot,gun,37.0,M,W,Redwood City,CA,False,attack,Not fleeing,False,-81.771,30.273,True
2021-02-15,shot,gun,32.0,M,W,El Monte,CA,True,attack,Car,False,-72.447,41.79,True
2016-01-19,shot,hammer,37.0,M,H,Valdosta,CA,False,attack,Not fleeing,False,-87.967,43.075,True
2018-11-09,shot,gun,29.0,M,B,Shakopee,CA,True,attack,Not fleeing,False,-95.993,36.09,True
2017-08-10,shot,gun,22.0,M,H,Los Angeles,CA,True,attack,Not fleeing,False,-111.926,33.488,True
2016-07-07,shot,,47.0,F,W,Bell,CA,False,other,Car,False,-90.241,38.65,True
2016-07-03,shot,undetermined,18.0,M,W,New Iberia,CA,False,undetermined,Not fleeing,False,-119.09,35.301,True
2021-03-07,shot,,43.0,M,H,Sparkman,CA,False,attack,Car,False,-74.161,40.63,True
2016-06-29,shot,gun,50.0,M,W,Barbourville,CA,True,attack,Not fleeing,False,-88.038,43.134,True
2017-05-21,shot,gun,35.0,M,B,Converse,CA,False,attack,Not fleeing,False,-121.841,37.302,True
2020-07-15,shot,gun,58.0,M,B,Stockton,CA,False,attack,Not fleeing,False,-156.483,20.894,True
2021-10-14,shot and Tasered,bean-bag gun,29.0,M,B,Tarboro,CA,False,other,Not fleeing,False,-90.462,30.504,True
2015-03-31,shot,gun,54.0,M,H,Carollwood,CA,False,attack,Not fleeing,False,-97.372,31.076,True
2017-04-28,shot,gun,59.0,M,W,Atlanta,CA,False,other,Car,False,-94.249,34.58,True
2017-07-13,shot,gun,32.0,M,W,Crystal Springs,CA,False,attack,Not fleeing,False,-86.26,33.178,True
2016-03-15,shot,toy weapon,28.0,F,B,Evansville,CA,True,attack,Not fleeing,False,-84.03,34.106,True
2015-03-16,shot,,31.0,M,W,Gastonia,CA,False,other,Car,False,-81.566,30.318,True
2016-05-18,shot,gun,49.0,F,B,Sullivan,CA,False,attack,Not fleeing,False,-118.292,34.01,True
2016-05-01,shot,gun,16.0,M,W,Alamo,CA,False,attack,Not fleeing,False,-90.915,30.356,True
2016-10-20,shot,gun,33.0,M,W,Jacksonville,CA,False,attack,Not fleeing,False,-80.005,40.409,True
2019-01-29,shot,knife,83.0,M,H,Kalihi,CA,False,other,Not fleeing,False,-78.89,35.973,True
2020-05-03,shot,toy weapon,40.0,M,W,Jacksonville,CA,False,attack,Not fleeing,False,-97.325,32.796,True
2020-07-27,shot,undetermined,25.0,M,W,Carmel,CA,False,undetermined,,False,-82.234,36.485,True
2018-04-13,shot,gun,24.0,M,H,Waco,CA,False,attack,Foot,False,-121.807,37.368,True
2017-07-27,shot,hammer,46.0,M,H,Avenal,CA,False,other,Not fleeing,False,-86.571,34.87,True
2020-02-08,shot,toy weapon,25.0,M,W,Vestavia Hills,CA,False,attack,Not fleeing,False,-84.519,34.101,True
2019-06-29,shot,gun,32.0,M,B,Lantana,CA,False,attack,Not fleeing,False,-96.768,35.976,True
2015-07-20,shot,unarmed,29.0,M,W,Winnie,CA,False,undetermined,Not fleeing,False,-84.268,33.854,True
2018-07-10,shot and Tasered,Taser,29.0,M,H,Casper,CA,False,attack,Not fleeing,False,-77.444,38.307,True
2015-09-12,shot,,22.0,M,W,Sylacauga,CA,False,other,Car,False,-94.91,39.302,True
2016-07-25,shot,,19.0,M,W,Indianapolis,CA,False,undetermined,Car,False,-90.008,32.668,True
2016-04-26,shot,gun,71.0,M,H,Chesapeake,CA,True,attack,Foot,False,-118.195,34.084,True
2021-01-31,shot,gun,39.0,M,W,Dixon,CA,False,attack,Not fleeing,False,-112.021,33.4,True
2020-05-25,shot,,51.0,M,B,Phoenix,CA,False,other,Car,False,-73.834,40.888,True
2019-08-31,shot,unarmed,21.0,M,H,Brooklyn Center,CA,False,other,Not fleeing,False,-117.871,33.742,True
2015-06-22,shot,gun,43.0,M,W,Augusta,CA,True,attack,Not fleeing,False,-73.897,40.643,True
2018-07-19,shot,gun,12.0,M,W,Pico Rivera,CA,False,undetermined,Car,False,-73.973,40.785,True
2017-05-26,shot,unknown weapon,22.0,M,W,Tucson,CA,False,other,Not fleeing,False,-86.043,38.879,True
2019-07-11,shot,gun,51.0,M,H,Jacksonville,CA,False,attack,Not fleeing,False,-73.191,44.492,True
2019-02-09,shot,gun,30.0,M,B,Virginia Beach,CA,False,attack,,False,-118.457,34.201,True
2015-01-09,shot,knife,33.0,M,W,England,CA,False,attack,Not fleeing,False,-84.404,33.744,True
2017-05-10,shot,knife,59.0,M,W,Portland,CA,False,other,Not fleeing,False,-104.97,39.655,True
2016-01-06,shot,unarmed,16.0,M,W,Carrizozo,CA,True,attack,Not fleeing,False,-84.546,39.164,True
2018-05-16,shot,gun,26.0,M,B,Martins Ferry,CA,True,attack,Not fleeing,False,-121.94,37.482,True
2020-07-10,shot,gun,24.0,M,W,Panama City,CA,True,other,Not fleeing,False,-81.418,28.45,True
2015-07-07,shot,unarmed,61.0,F,W,Bakersfield,CA,False,attack,Foot,False,-114.324,34.494,True
2016-12-27,shot,knife,30.0,M,W,Pearland,CA,True,attack,Not fleeing,False,-97.037,32.691,True
